file,has_player,has_enemy,solvable,wall_ratio,interior_wall_density,walkable_cells,reachable_ratio,shortest_path_length,path_norm,dead_end_ratio,branching_ratio,leniency,astar_difficulty,difficulty_score,score_tier,range_tier
pcgnn_246.txt,True,True,True,0.23828125,0.24666666666666667,780,1.0,62,0.96875,0.007692307692307693,0.7166666666666667,1.0,0.9192307692307692,0.549969951923077,medium,unclassified
pcgnn_247.txt,True,True,True,0.2265625,0.22666666666666666,792,1.0,62,0.96875,0.011363636363636364,0.7487373737373737,0.9841269841269841,0.9204545454545454,0.5473721590909091,medium,unclassified
pcgnn_248.txt,True,True,True,0.4130859375,0.41444444444444445,601,0.9633943427620633,112,1.75,0.03993344425956739,0.30615640599001664,1.0,0.7753743760399334,0.5982186265079035,medium,unclassified
pcgnn_249.txt,True,True,True,0.3896484375,0.39222222222222225,625,0.992,61,0.953125,0.04,0.3488,0.967741935483871,0.8928,0.59240828125,medium,unclassified
pcgnn_250.txt,True,True,True,0.3330078125,0.3422222222222222,683,1.0,62,0.96875,0.027818448023426062,0.5109809663250366,0.9682539682539683,0.9077598828696926,0.5806925157851391,medium,unclassified
pcgnn_251.txt,True,True,True,0.390625,0.3977777777777778,624,1.0,79,1.234375,0.030448717948717948,0.3605769230769231,0.9875,0.8717948717948718,0.6040464743589743,medium,unclassified
pcgnn_252.txt,True,True,True,0.419921875,0.4177777777777778,594,0.9057239057239057,116,1.8125,0.04377104377104377,0.2676767676767677,0.9829059829059829,0.7087542087542088,0.5910439025673401,medium,unclassified
pcgnn_253.txt,True,True,True,0.369140625,0.36,646,0.9705882352941176,71,1.109375,0.021671826625386997,0.43962848297213625,0.9861111111111112,0.8591331269349846,0.593946521865325,medium,unclassified
pcgnn_254.txt,True,True,True,0.24609375,0.24666666666666667,772,1.0,62,0.96875,0.014248704663212436,0.7124352331606217,0.9841269841269841,0.9183937823834197,0.5534994332901554,medium,unclassified
pcgnn_255.txt,True,True,True,0.4404296875,0.43666666666666665,573,0.9458987783595113,112,1.75,0.05235602094240838,0.20418848167539266,0.9823008849557522,0.7486910994764397,0.6049037753599475,medium,unclassified
pcgnn_256.txt,True,True,True,0.3779296875,0.3811111111111111,637,0.9356357927786499,62,0.96875,0.03610675039246468,0.3626373626373626,0.9682539682539683,0.8367346938775511,0.5851729604101256,medium,unclassified
pcgnn_257.txt,True,True,True,0.3017578125,0.30444444444444446,715,1.0,61,0.953125,0.025174825174825177,0.5958041958041959,0.967741935483871,0.9132867132867133,0.566149065777972,medium,unclassified
pcgnn_258.txt,True,True,True,0.40234375,0.41,612,0.9869281045751634,116,1.8125,0.03104575163398693,0.30392156862745096,1.0,0.795751633986928,0.5962750204248366,medium,unclassified
pcgnn_259.txt,True,True,True,0.4130859375,0.41333333333333333,601,0.9883527454242929,70,1.09375,0.04658901830282862,0.2579034941763727,0.971830985915493,0.870216306156406,0.6137760308340265,medium,unclassified
pcgnn_260.txt,True,True,True,0.32421875,0.33444444444444443,692,0.9985549132947977,62,0.96875,0.02167630057803468,0.5072254335260116,0.9682539682539683,0.9075144508670521,0.5767905527456647,medium,unclassified
pcgnn_261.txt,True,True,True,0.2138671875,0.21444444444444444,805,1.0,62,0.96875,0.009937888198757764,0.7552795031055901,0.9841269841269841,0.9217391304347826,0.5434711034549689,medium,unclassified
pcgnn_262.txt,True,True,True,0.3642578125,0.36666666666666664,651,0.9953917050691244,98,1.53125,0.03225806451612903,0.4116743471582181,0.9797979797979798,0.8433179723502304,0.5922266525057603,medium,unclassified
pcgnn_263.txt,True,True,True,0.3896484375,0.4,625,0.9888,79,1.234375,0.0416,0.3568,0.975,0.8608,0.6043345312499999,medium,unclassified
pcgnn_264.txt,True,True,True,0.3369140625,0.3411111111111111,679,0.9882179675994109,62,0.96875,0.03240058910162003,0.49779086892488955,0.9682539682539683,0.8954344624447718,0.5809320059370398,medium,unclassified
pcgnn_265.txt,True,True,True,0.279296875,0.2811111111111111,738,1.0,62,0.96875,0.02168021680216802,0.6368563685636857,0.9841269841269841,0.9146341463414634,0.5643827278116531,medium,unclassified
pcgnn_266.txt,True,True,True,0.4150390625,0.4166666666666667,599,0.998330550918197,99,1.546875,0.045075125208681135,0.27879799666110183,0.98,0.8313856427378965,0.6082345902024207,medium,unclassified
pcgnn_267.txt,True,True,True,0.392578125,0.39,622,0.9967845659163987,93,1.453125,0.03858520900321544,0.33440514469453375,0.9787234042553191,0.8456591639871383,0.6023393538987138,medium,unclassified
pcgnn_268.txt,True,True,True,0.439453125,0.4388888888888889,574,0.8972125435540069,130,2.03125,0.04529616724738676,0.22125435540069685,0.9847328244274809,0.6689895470383276,0.5912436030052265,medium,unclassified
pcgnn_269.txt,True,True,True,0.4111328125,0.4177777777777778,603,0.9917081260364843,105,1.640625,0.04643449419568822,0.29187396351575456,0.9811320754716981,0.8159203980099502,0.6050148022906301,medium,unclassified
pcgnn_270.txt,True,True,True,0.1904296875,0.19111111111111112,829,1.0,62,0.96875,0.010856453558504222,0.7876960193003619,1.0,0.9240048250904704,0.5369634207252714,medium,unclassified
pcgnn_271.txt,True,True,True,0.37109375,0.3877777777777778,644,0.9627329192546584,93,1.453125,0.03260869565217391,0.38198757763975155,0.9787234042553191,0.8167701863354038,0.5903653920807453,medium,unclassified
pcgnn_272.txt,True,True,True,0.4013671875,0.40444444444444444,613,0.9575856443719413,79,1.234375,0.04241435562805873,0.3278955954323002,0.9875,0.8270799347471451,0.6029550175876834,medium,unclassified
pcgnn_273.txt,True,True,True,0.2421875,0.25222222222222224,776,1.0,62,0.96875,0.011597938144329897,0.7242268041237113,0.9841269841269841,0.9188144329896907,0.5518605025773196,medium,unclassified
pcgnn_274.txt,True,True,True,0.2275390625,0.2288888888888889,791,1.0,62,0.96875,0.011378002528445006,0.7256637168141593,1.0,0.9203539823008849,0.5476529166008217,medium,unclassified
pcgnn_275.txt,True,True,True,0.34765625,0.35777777777777775,668,0.9790419161676647,61,0.953125,0.02245508982035928,0.48502994011976047,0.967741935483871,0.8862275449101796,0.5753157747005988,medium,unclassified
pcgnn_276.txt,True,True,True,0.310546875,0.31444444444444447,706,1.0,62,0.96875,0.026912181303116147,0.5722379603399433,0.9841269841269841,0.9107648725212465,0.5742237296388102,medium,unclassified
pcgnn_277.txt,True,True,True,0.279296875,0.2822222222222222,738,1.0,62,0.96875,0.02032520325203252,0.6246612466124661,0.9682539682539683,0.9146341463414634,0.5641117251016261,medium,unclassified
pcgnn_278.txt,True,True,True,0.2373046875,0.2477777777777778,781,1.0,62,0.96875,0.014084507042253521,0.7580025608194623,0.9841269841269841,0.9193341869398207,0.5509709356994238,medium,unclassified
pcgnn_279.txt,True,True,True,0.4130859375,0.4166666666666667,601,0.9900166389351082,89,1.390625,0.04159733777038269,0.31281198003327787,0.9888888888888889,0.8402662229617305,0.608285182248336,medium,unclassified
pcgnn_280.txt,True,True,True,0.29296875,0.29555555555555557,724,1.0,61,0.953125,0.019337016574585635,0.6035911602209945,1.0,0.914364640883978,0.5625064744475138,medium,unclassified
pcgnn_281.txt,True,True,True,0.28125,0.2822222222222222,736,0.9945652173913043,61,0.953125,0.021739130434782608,0.6345108695652174,0.967741935483871,0.9103260869565217,0.5588654891304347,medium,unclassified
pcgnn_282.txt,True,True,True,0.40234375,0.41333333333333333,612,0.9901960784313726,102,1.59375,0.04084967320261438,0.2875816993464052,0.9805825242718447,0.8218954248366013,0.602157373366013,medium,unclassified
pcgnn_283.txt,True,True,True,0.328125,0.3233333333333333,688,0.9883720930232558,62,0.96875,0.030523255813953487,0.5130813953488372,0.9841269841269841,0.8968023255813954,0.578125,medium,unclassified
pcgnn_284.txt,True,True,True,0.3662109375,0.3688888888888889,649,0.9830508474576272,62,0.96875,0.029275808936825885,0.4437596302003082,0.9682539682539683,0.8859784283513097,0.5876777072900616,medium,unclassified
pcgnn_285.txt,True,True,True,0.3681640625,0.37555555555555553,647,1.0,61,0.953125,0.03554868624420402,0.43894899536321486,0.967741935483871,0.9041731066460588,0.5867786719957495,medium,unclassified
pcgnn_286.txt,True,True,True,0.3017578125,0.30444444444444446,715,1.0,61,0.953125,0.023776223776223775,0.5916083916083916,1.0,0.9132867132867133,0.5658693454982517,medium,unclassified
pcgnn_287.txt,True,True,True,0.349609375,0.3566666666666667,666,0.990990990990991,62,0.96875,0.03303303303303303,0.47147147147147145,0.9841269841269841,0.8963963963963963,0.585011378566066,medium,unclassified
pcgnn_288.txt,True,True,True,0.173828125,0.18333333333333332,846,1.0,62,0.96875,0.004728132387706856,0.8297872340425532,0.9841269841269841,0.925531914893617,0.5309863512115839,medium,unclassified
pcgnn_289.txt,True,True,True,0.3857421875,0.4011111111111111,629,1.0,64,1.0,0.033386327503974564,0.3672496025437202,0.9692307692307692,0.8966613672496025,0.6068991268382352,medium,unclassified
pcgnn_290.txt,True,True,True,0.4208984375,0.42444444444444446,593,0.9713322091062394,84,1.3125,0.045531197301854974,0.2782462057335582,0.9764705882352941,0.8279932546374368,0.6095747589059864,medium,unclassified
pcgnn_291.txt,True,True,True,0.40234375,0.41,612,0.9950980392156863,90,1.40625,0.032679738562091505,0.2957516339869281,0.989010989010989,0.8464052287581699,0.6041998570261438,medium,unclassified
pcgnn_292.txt,True,True,True,0.41015625,0.4077777777777778,604,0.8675496688741722,99,1.546875,0.039735099337748346,0.34105960264900664,0.99,0.7019867549668874,0.5862919081125827,medium,unclassified
pcgnn_293.txt,True,True,True,0.3271484375,0.33444444444444443,689,0.9854862119013063,66,1.03125,0.02177068214804064,0.5283018867924528,0.9850746268656716,0.888243831640058,0.5857352424256168,medium,unclassified
pcgnn_294.txt,True,True,True,0.427734375,0.44,586,0.8071672354948806,101,1.578125,0.03924914675767918,0.22013651877133106,0.9803921568627451,0.6331058020477816,0.581136012158703,medium,unclassified
pcgnn_295.txt,True,True,True,0.37890625,0.39444444444444443,636,0.9874213836477987,88,1.375,0.03930817610062893,0.3742138364779874,0.9775280898876404,0.8474842767295597,0.5986561517295597,medium,unclassified
pcgnn_296.txt,True,True,True,0.3193359375,0.32666666666666666,697,0.9956958393113343,61,0.953125,0.02295552367288379,0.5279770444763271,0.967741935483871,0.9067431850789096,0.5699971137464132,medium,unclassified
pcgnn_297.txt,True,True,True,0.400390625,0.39555555555555555,614,1.0,82,1.28125,0.03745928338762215,0.31921824104234525,0.9879518072289156,0.8648208469055375,0.607332171213355,medium,unclassified
pcgnn_298.txt,True,True,True,0.3251953125,0.32666666666666666,691,1.0,62,0.96875,0.020260492040520984,0.5412445730824892,0.9682539682539683,0.9088277858176556,0.5769973600307525,medium,unclassified
pcgnn_299.txt,True,True,True,0.2060546875,0.2088888888888889,813,1.0,62,0.96875,0.004920049200492005,0.7675276752767528,1.0,0.922509225092251,0.540239299853936,medium,unclassified
pcgnn_300.txt,True,True,True,0.4375,0.4311111111111111,576,0.9878472222222222,127,1.984375,0.04861111111111111,0.2326388888888889,0.984375,0.765625,0.6058159722222222,medium,unclassified
pcgnn_301.txt,True,True,True,0.2705078125,0.2722222222222222,747,1.0,62,0.96875,0.012048192771084338,0.6546184738955824,1.0,0.9156626506024096,0.5599738798945783,medium,unclassified
pcgnn_302.txt,True,True,True,0.2919921875,0.29444444444444445,725,1.0,62,0.96875,0.022068965517241378,0.6358620689655172,0.9841269841269841,0.9131034482758621,0.5680394665948275,medium,unclassified
pcgnn_303.txt,True,True,True,0.322265625,0.33555555555555555,694,1.0,62,0.96875,0.024495677233429394,0.5144092219020173,0.9841269841269841,0.909221902017291,0.5770246082492795,medium,unclassified
pcgnn_304.txt,True,True,True,0.36328125,0.36333333333333334,652,0.995398773006135,62,0.96875,0.04141104294478527,0.455521472392638,0.9682539682539683,0.8987730061349694,0.5911450345092024,medium,unclassified
pcgnn_305.txt,True,True,True,0.3173828125,0.32222222222222224,699,1.0,62,0.96875,0.022889842632331903,0.547925608011445,0.9841269841269841,0.9098712446351931,0.5753359989717453,medium,unclassified
pcgnn_306.txt,True,True,True,0.25,0.26222222222222225,768,1.0,62,0.96875,0.013020833333333334,0.69921875,0.9682539682539683,0.91796875,0.5543619791666667,medium,unclassified
pcgnn_307.txt,True,True,True,0.189453125,0.18444444444444444,830,0.9987951807228915,62,0.96875,0.007228915662650603,0.8024096385542169,1.0,0.9228915662650602,0.5357779555722891,medium,unclassified
pcgnn_308.txt,True,True,True,0.2744140625,0.28444444444444444,743,1.0,62,0.96875,0.010767160161507403,0.6366083445491252,1.0,0.9152086137281292,0.5608214428415209,medium,unclassified
pcgnn_309.txt,True,True,True,0.353515625,0.3566666666666667,662,0.9924471299093656,62,0.96875,0.03172205438066465,0.44410876132930516,0.9841269841269841,0.8972809667673716,0.5860537433912386,medium,unclassified
pcgnn_310.txt,True,True,True,0.236328125,0.2311111111111111,782,1.0,62,0.96875,0.014066496163682864,0.7442455242966752,1.0,0.9194373401534527,0.5506898377557544,medium,unclassified
pcgnn_311.txt,True,True,True,0.2568359375,0.2644444444444444,761,0.9986859395532195,62,0.96875,0.009198423127463863,0.6741130091984231,0.9841269841269841,0.9159001314060446,0.5553379855863995,medium,unclassified
pcgnn_312.txt,True,True,True,0.23046875,0.23222222222222222,788,1.0,62,0.96875,0.008883248730964468,0.7081218274111675,1.0,0.9200507614213198,0.5479873889593909,medium,unclassified
pcgnn_313.txt,True,True,True,0.2724609375,0.2822222222222222,745,1.0,62,0.96875,0.009395973154362415,0.6604026845637584,0.9682539682539683,0.9154362416107382,0.5599954121224832,medium,unclassified
pcgnn_314.txt,True,True,True,0.3876953125,0.39444444444444443,627,0.9808612440191388,62,0.96875,0.03349282296650718,0.3524720893141946,0.9841269841269841,0.8803827751196173,0.5941270746112439,medium,unclassified
pcgnn_315.txt,True,True,True,0.419921875,0.43666666666666665,594,0.9983164983164983,95,1.484375,0.037037037037037035,0.2255892255892256,0.9895833333333334,0.8367003367003367,0.608889020412458,medium,unclassified
pcgnn_316.txt,True,True,True,0.2236328125,0.2311111111111111,795,0.9987421383647799,62,0.96875,0.011320754716981131,0.759748427672956,1.0,0.919496855345912,0.546341022995283,medium,unclassified
pcgnn_317.txt,True,True,True,0.3173828125,0.32222222222222224,699,1.0,62,0.96875,0.02145922746781116,0.5393419170243204,0.9841269841269841,0.9098712446351931,0.5750498759388412,medium,unclassified
pcgnn_318.txt,True,True,True,0.3349609375,0.3377777777777778,681,1.0,61,0.953125,0.02936857562408223,0.5110132158590308,0.967741935483871,0.908957415565345,0.5762993587096181,medium,unclassified
pcgnn_319.txt,True,True,True,0.2197265625,0.22555555555555556,799,1.0,62,0.96875,0.010012515644555695,0.7521902377972466,0.9841269841269841,0.9211514392991239,0.5451556877737798,medium,unclassified
pcgnn_320.txt,True,True,True,0.3271484375,0.33666666666666667,689,0.9898403483309144,62,0.96875,0.026124818577648767,0.4949201741654572,0.9682539682539683,0.8984034833091437,0.5771925174619013,medium,unclassified
pcgnn_321.txt,True,True,True,0.400390625,0.4033333333333333,614,0.9788273615635179,108,1.6875,0.043973941368078175,0.3257328990228013,0.981651376146789,0.8013029315960912,0.5991074155130293,medium,unclassified
pcgnn_322.txt,True,True,True,0.2978515625,0.31444444444444447,719,1.0,62,0.96875,0.011126564673157162,0.5465924895688457,0.9841269841269841,0.9123783031988874,0.5675000271644645,medium,unclassified
pcgnn_323.txt,True,True,True,0.24609375,0.25,772,1.0,61,0.953125,0.014248704663212436,0.7215025906735751,0.9838709677419355,0.9196891191709845,0.5482249838082901,medium,unclassified
pcgnn_324.txt,True,True,True,0.2421875,0.2477777777777778,776,1.0,62,0.96875,0.007731958762886598,0.7048969072164949,0.9841269841269841,0.9188144329896907,0.5510873067010309,medium,unclassified
pcgnn_325.txt,True,True,True,0.2822265625,0.2833333333333333,735,1.0,62,0.96875,0.01904761904761905,0.6299319727891156,0.9682539682539683,0.9142857142857143,0.5646828497023809,medium,unclassified
pcgnn_326.txt,True,True,True,0.416015625,0.4166666666666667,598,0.9665551839464883,109,1.703125,0.048494983277591976,0.25418060200668896,0.9818181818181818,0.782608695652174,0.6018949885033444,medium,unclassified
pcgnn_327.txt,True,True,True,0.3818359375,0.38333333333333336,633,0.995260663507109,64,1.0,0.036334913112164295,0.38388625592417064,0.9692307692307692,0.8925750394944708,0.6057040197966035,medium,unclassified
pcgnn_328.txt,True,True,True,0.39453125,0.40444444444444444,620,0.95,89,1.390625,0.037096774193548385,0.3387096774193548,0.9777777777777777,0.8048387096774193,0.5965045362903225,medium,unclassified
pcgnn_329.txt,True,True,True,0.31640625,0.3244444444444444,700,1.0,62,0.96875,0.02142857142857143,0.5414285714285715,0.9682539682539683,0.91,0.5747700892857143,medium,unclassified
pcgnn_330.txt,True,True,True,0.251953125,0.2577777777777778,766,1.0,62,0.96875,0.016971279373368148,0.6723237597911227,0.9841269841269841,0.9177545691906005,0.5557058787532636,medium,unclassified
pcgnn_331.txt,True,True,True,0.2958984375,0.30666666666666664,721,1.0,61,0.953125,0.020804438280166437,0.5839112343966713,0.9838709677419355,0.9140083217753121,0.5636254171723301,medium,unclassified
pcgnn_332.txt,True,True,True,0.3955078125,0.39444444444444443,619,0.9773828756058158,95,1.484375,0.030694668820678513,0.3360258481421648,0.9791666666666666,0.8222940226171244,0.5981353809067044,medium,unclassified
pcgnn_333.txt,True,True,True,0.3212890625,0.3233333333333333,695,0.9971223021582734,103,1.609375,0.025899280575539568,0.5237410071942447,0.9807692307692307,0.8474820143884892,0.5786888770233812,medium,unclassified
pcgnn_334.txt,True,True,True,0.2978515625,0.3022222222222222,719,1.0,62,0.96875,0.02642559109874826,0.5910987482614742,0.9682539682539683,0.9123783031988874,0.5705598324495827,medium,unclassified
pcgnn_335.txt,True,True,True,0.35546875,0.3611111111111111,660,0.9772727272727273,62,0.96875,0.03636363636363636,0.45606060606060606,0.9682539682539683,0.8818181818181818,0.5852485795454545,medium,unclassified
pcgnn_336.txt,True,True,True,0.4091796875,0.41555555555555557,605,0.9983471074380166,97,1.515625,0.03636363636363636,0.2809917355371901,0.9795918367346939,0.8363636363636363,0.6054811789772727,medium,unclassified
pcgnn_337.txt,True,True,True,0.330078125,0.3422222222222222,686,0.9897959183673469,62,0.96875,0.023323615160349854,0.5072886297376094,0.9841269841269841,0.8979591836734694,0.5774445380830904,medium,unclassified
pcgnn_338.txt,True,True,True,0.275390625,0.2866666666666667,742,0.9973045822102425,62,0.96875,0.016172506738544475,0.660377358490566,0.9841269841269841,0.9123989218328841,0.5617740271226415,medium,unclassified
pcgnn_339.txt,True,True,True,0.310546875,0.32222222222222224,706,1.0,62,0.96875,0.018413597733711047,0.5651558073654391,0.9682539682539683,0.9107648725212465,0.5725240129249292,medium,unclassified
pcgnn_340.txt,True,True,True,0.275390625,0.2833333333333333,742,1.0,62,0.96875,0.02425876010781671,0.6442048517520216,0.9841269841269841,0.9150943396226415,0.5637955904649595,medium,unclassified
pcgnn_341.txt,True,True,True,0.26953125,0.27555555555555555,748,0.9919786096256684,62,0.96875,0.016042780748663103,0.643048128342246,1.0,0.9077540106951871,0.5592935327540107,medium,unclassified
pcgnn_342.txt,True,True,True,0.3583984375,0.36666666666666664,657,0.9315068493150684,79,1.234375,0.030441400304414,0.4079147640791476,0.9875,0.8097412480974124,0.5850689985254947,medium,unclassified
pcgnn_343.txt,True,True,True,0.1982421875,0.20777777777777778,821,1.0,62,0.96875,0.007308160779537149,0.8124238733252132,1.0,0.9232643118148599,0.5384864351781364,medium,unclassified
pcgnn_344.txt,True,True,True,0.33984375,0.3411111111111111,676,1.0,62,0.96875,0.03254437869822485,0.5103550295857988,0.9841269841269841,0.9068047337278107,0.5835452107988166,medium,unclassified
pcgnn_345.txt,True,True,True,0.2587890625,0.2577777777777778,759,1.0,61,0.953125,0.013175230566534914,0.686429512516469,0.9838709677419355,0.9183135704874835,0.5516125504364295,medium,unclassified
pcgnn_346.txt,True,True,True,0.3720703125,0.3888888888888889,643,0.9891135303265941,112,1.75,0.029548989113530325,0.3856920684292379,0.9823008849557522,0.8133748055987559,0.5895371124125194,medium,unclassified
pcgnn_347.txt,True,True,True,0.2197265625,0.21888888888888888,799,1.0,62,0.96875,0.017521902377972465,0.753441802252816,0.9841269841269841,0.9211514392991239,0.546657565120463,medium,unclassified
pcgnn_348.txt,True,True,True,0.2978515625,0.29888888888888887,719,1.0,62,0.96875,0.02364394993045897,0.6258692628650904,0.9841269841269841,0.9123783031988874,0.5700035042159248,medium,unclassified
pcgnn_349.txt,True,True,True,0.3955078125,0.4011111111111111,619,0.9886914378029079,84,1.3125,0.035541195476575124,0.3360258481421648,0.9764705882352941,0.851373182552504,0.6034665602281906,medium,unclassified
pcgnn_350.txt,True,True,True,0.248046875,0.25,770,1.0,62,0.96875,0.016883116883116882,0.712987012987013,0.9841269841269841,0.9181818181818182,0.554580458603896,medium,unclassified
pcgnn_351.txt,True,True,True,0.330078125,0.33,686,0.9970845481049563,61,0.953125,0.014577259475218658,0.5247813411078717,0.9838709677419355,0.9067055393586005,0.5715384702988338,medium,unclassified
pcgnn_352.txt,True,True,True,0.3388671875,0.3377777777777778,677,0.96602658788774,79,1.234375,0.033973412112259974,0.5125553914327917,0.9875,0.8478581979320532,0.58563356836226,medium,unclassified
pcgnn_353.txt,True,True,True,0.255859375,0.2611111111111111,762,0.9960629921259843,61,0.953125,0.013123359580052493,0.6902887139107612,0.9838709677419355,0.9146981627296588,0.5501809588254593,medium,unclassified
pcgnn_354.txt,True,True,True,0.3603515625,0.3655555555555556,655,0.9877862595419847,61,0.953125,0.024427480916030534,0.4213740458015267,0.9838709677419355,0.8931297709923665,0.580554180582061,medium,unclassified
pcgnn_355.txt,True,True,True,0.404296875,0.4033333333333333,610,1.0,104,1.625,0.04918032786885246,0.3163934426229508,0.9809523809523809,0.8278688524590164,0.6053054559426229,medium,unclassified
pcgnn_356.txt,True,True,True,0.3525390625,0.35333333333333333,663,0.9969834087481146,62,0.96875,0.03469079939668175,0.46304675716440424,0.9841269841269841,0.9019607843137255,0.5870564962763951,medium,unclassified
pcgnn_357.txt,True,True,True,0.30859375,0.30777777777777776,708,0.998587570621469,62,0.96875,0.022598870056497175,0.594632768361582,0.9682539682539683,0.9096045197740112,0.5726010769774011,medium,unclassified
pcgnn_358.txt,True,True,True,0.3203125,0.33555555555555555,696,1.0,61,0.953125,0.017241379310344827,0.5402298850574713,0.967741935483871,0.9109195402298851,0.5697737068965517,medium,unclassified
pcgnn_359.txt,True,True,True,0.384765625,0.38666666666666666,630,0.8761904761904762,78,1.21875,0.03650793650793651,0.36984126984126986,0.9746835443037974,0.7507936507936508,0.5853503224206349,medium,unclassified
pcgnn_360.txt,True,True,True,0.2763671875,0.27444444444444444,741,0.9986504723346828,62,0.96875,0.02699055330634278,0.631578947368421,0.9682539682539683,0.9136302294197031,0.5644153013242239,medium,unclassified
pcgnn_361.txt,True,True,True,0.3486328125,0.3511111111111111,667,0.9955022488755623,63,0.984375,0.035982008995502246,0.4482758620689655,0.96875,0.8995502248875562,0.5912500292822339,medium,unclassified
pcgnn_362.txt,True,True,True,0.3525390625,0.35333333333333333,663,0.9924585218702866,62,0.96875,0.030165912518853696,0.4781297134238311,0.9841269841269841,0.8974358974358975,0.5854727858691553,medium,unclassified
pcgnn_363.txt,True,True,True,0.3125,0.3233333333333333,704,0.9985795454545454,62,0.96875,0.024147727272727272,0.5511363636363636,0.9841269841269841,0.9090909090909091,0.5740056818181818,medium,unclassified
pcgnn_364.txt,True,True,True,0.2490234375,0.25,769,0.9856957087126138,62,0.96875,0.016905071521456438,0.6918075422626788,0.9841269841269841,0.9037711313394018,0.5527162152552015,medium,unclassified
pcgnn_365.txt,True,True,True,0.392578125,0.3988888888888889,622,0.9951768488745981,92,1.4375,0.04019292604501608,0.3311897106109325,1.0,0.8456591639871383,0.602660897307074,medium,unclassified
pcgnn_366.txt,True,True,True,0.326171875,0.3277777777777778,690,0.9956521739130435,62,0.96875,0.03188405797101449,0.5333333333333333,0.9682539682539683,0.9043478260869565,0.5789430480072464,medium,unclassified
pcgnn_367.txt,True,True,True,0.23828125,0.23666666666666666,780,0.9987179487179487,62,0.96875,0.015384615384615385,0.7243589743589743,1.0,0.9179487179487179,0.5513161057692307,medium,unclassified
pcgnn_368.txt,True,True,True,0.2109375,0.21777777777777776,808,1.0,62,0.96875,0.007425742574257425,0.7896039603960396,0.9841269841269841,0.9220297029702971,0.5421333539603961,medium,unclassified
pcgnn_369.txt,True,True,True,0.4140625,0.42,600,0.9983333333333333,101,1.578125,0.03833333333333333,0.285,0.9803921568627451,0.8283333333333334,0.6061354166666666,medium,unclassified
pcgnn_370.txt,True,True,True,0.259765625,0.26666666666666666,758,1.0,61,0.953125,0.0158311345646438,0.6912928759894459,1.0,0.9182058047493403,0.5524205351253297,medium,unclassified
pcgnn_371.txt,True,True,True,0.4013671875,0.3977777777777778,613,0.9396411092985318,62,0.96875,0.04241435562805873,0.32300163132137033,0.9682539682539683,0.8368678629690048,0.5934857068209625,medium,unclassified
pcgnn_372.txt,True,True,True,0.4287109375,0.4222222222222222,585,0.67008547008547,79,1.234375,0.04786324786324787,0.24615384615384617,0.975,0.5333333333333333,0.5681859308226496,medium,unclassified
pcgnn_373.txt,True,True,True,0.3505859375,0.3611111111111111,665,0.9488721804511279,63,0.984375,0.02556390977443609,0.4556390977443609,0.96875,0.8526315789473684,0.5827145500469925,medium,unclassified
pcgnn_374.txt,True,True,True,0.4248046875,0.4255555555555556,589,0.9881154499151104,93,1.453125,0.044142614601018676,0.23938879456706283,0.9787234042553191,0.8285229202037352,0.610548367200764,medium,unclassified
pcgnn_375.txt,True,True,True,0.2880859375,0.29333333333333333,729,0.9986282578875172,62,0.96875,0.0205761316872428,0.6145404663923183,1.0,0.9122085048010974,0.5664347833076131,medium,unclassified
pcgnn_376.txt,True,True,True,0.16796875,0.18,852,1.0,62,0.96875,0.0035211267605633804,0.852112676056338,1.0,0.926056338028169,0.529065801056338,medium,unclassified
pcgnn_377.txt,True,True,True,0.3173828125,0.32222222222222224,699,1.0,61,0.953125,0.02861230329041488,0.5407725321888412,0.967741935483871,0.9113018597997139,0.5712263333780401,medium,unclassified
pcgnn_378.txt,True,True,True,0.3818359375,0.39222222222222225,633,1.0,67,1.046875,0.0315955766192733,0.36492890995260663,0.9852941176470589,0.8925750394944708,0.6047561524980253,medium,unclassified
pcgnn_379.txt,True,True,True,0.4033203125,0.4122222222222222,611,0.9754500818330606,102,1.59375,0.03600654664484452,0.3142389525368249,0.9902912621359223,0.806873977086743,0.5992284996419803,medium,unclassified
pcgnn_380.txt,True,True,True,0.173828125,0.18333333333333332,846,1.0,62,0.96875,0.0035460992907801418,0.8404255319148937,1.0,0.925531914893617,0.5307499445921986,medium,unclassified
pcgnn_381.txt,True,True,True,0.330078125,0.33666666666666667,686,1.0,62,0.96875,0.027696793002915453,0.5233236151603499,0.9682539682539683,0.9081632653061225,0.5798497858965014,medium,unclassified
pcgnn_382.txt,True,True,True,0.3310546875,0.3388888888888889,685,0.9985401459854014,62,0.96875,0.021897810218978103,0.4905109489051095,0.9841269841269841,0.9065693430656935,0.5787438697536497,medium,unclassified
pcgnn_383.txt,True,True,True,0.2490234375,0.25555555555555554,769,1.0,62,0.96875,0.015604681404421327,0.6996098829648895,1.0,0.918075422626788,0.5546017809249024,medium,unclassified
pcgnn_384.txt,True,True,True,0.271484375,0.2733333333333333,746,1.0,62,0.96875,0.02546916890080429,0.6407506702412868,0.9841269841269841,0.9155495978552279,0.5629340859584451,medium,unclassified
pcgnn_385.txt,True,True,True,0.3125,0.3244444444444444,704,0.9957386363636364,62,0.96875,0.024147727272727272,0.5397727272727273,0.9682539682539683,0.90625,0.5735795454545454,medium,unclassified
